Terapia,Grupo,Probabilidad,Umbral
DTG_3TC,INSTI,0.0,48189683.984848484
TAF_FTC_BIC,INSTI,0.0,48189683.984848484
TAF_FTC_EVG_c,INSTI,0.0,48189683.984848484
TAF_FTC_RPV,NNRTI,0.0,48189683.984848484
TAF_FTC__DOR,NNRTI,0.0,48189683.984848484
TAF_FTC__DRV_c,PI,0.0003333333333333333,48189683.984848484
TAF_FTC__DRV_r,PI,0.0007,48189683.984848484
TAF_FTC__DTG,INSTI,0.0010666666666666667,48189683.984848484
TAF_FTC__RAL,INSTI,0.00016666666666666666,48189683.984848484
TAF_FTC__RPV,NNRTI,0.0,48189683.984848484
TAF__DRV_c,PI,0.0011666666666666668,48189683.984848484
TDF_FTC_EVG_c,INSTI,0.05366666666666667,48189683.984848484
TDF_FTC_RPV,NNRTI,0.0243,48189683.984848484
TDF_FTC__ATV_r,PI,0.023166666666666665,48189683.984848484
TDF_FTC__DOR,NNRTI,0.0008666666666666666,48189683.984848484
TDF_FTC__DRV_c,PI,0.004933333333333333,48189683.984848484
TDF_FTC__DRV_r,PI,0.018866666666666667,48189683.984848484
TDF_FTC__DTG,INSTI,0.05633333333333333,48189683.984848484
TDF_FTC__EFV,NNRTI,0.035666666666666666,48189683.984848484
TDF_FTC__LPV_r,PI,0.018766666666666668,48189683.984848484
TDF_FTC__NVP,NNRTI,0.03593333333333333,48189683.984848484
TDF_FTC__RAL,INSTI,0.0325,48189683.984848484
TDF_FTC__RPV,NNRTI,0.005566666666666667,48189683.984848484
3TC_ABC__DRV_c,PI,0.007033333333333333,48986765.76969697
3TC_ABC__DRV_r,PI,0.028366666666666665,48986765.76969697
3TC__DRV_c,PI,0.007333333333333333,48986765.76969697
3TC__DRV_r,PI,0.029766666666666667,48986765.76969697
3TC__DTG,INSTI,0.0744,48986765.76969697
3TC__FTC__DRV_c,PI,0.0031666666666666666,48986765.76969697
3TC__FTC__DRV_r,PI,0.008466666666666667,48986765.76969697
ABC_3TC_DTG,INSTI,0.0709,48986765.76969697
ABC_3TC__ATV_r,PI,0.034166666666666665,48986765.76969697
ABC_3TC__DRV_r,PI,0.0278,48986765.76969697
ABC_3TC__DTG,INSTI,0.07516666666666667,48986765.76969697
ABC_3TC__EFV,NNRTI,0.037533333333333335,48986765.76969697
ABC_3TC__LPV_r,PI,0.021733333333333334,48986765.76969697
ABC_3TC__NVP,NNRTI,0.04806666666666667,48986765.76969697
ABC_3TC__RAL,INSTI,0.05146666666666667,48986765.76969697
AZT_3TC_NVP,NNRTI,0.04613333333333333,48986765.76969697
AZT_3TC__ATV_r,PI,0.031766666666666665,48986765.76969697
AZT_3TC__LPV_r,PI,0.024366666666666665,48986765.76969697
AZT_3TC__NVP,NNRTI,0.048233333333333336,48986765.76969697
DRV_c,PI,0.009633333333333334,48986765.76969697
DTG_3TC,INSTI,3.3333333333333335e-05,48986765.76969697
TAF_FTC_BIC,INSTI,0.0,48986765.76969697
TAF_FTC_EVG_c,INSTI,0.0,48986765.76969697
TAF_FTC_RPV,NNRTI,0.0,48986765.76969697
TAF_FTC__DOR,NNRTI,0.0,48986765.76969697
TAF_FTC__DRV_c,PI,0.0003333333333333333,48986765.76969697
TAF_FTC__DRV_r,PI,0.0007,48986765.76969697
TAF_FTC__DTG,INSTI,0.0012,48986765.76969697
TAF_FTC__RAL,INSTI,0.00016666666666666666,48986765.76969697
TAF_FTC__RPV,NNRTI,3.3333333333333335e-05,48986765.76969697
TAF__DRV_c,PI,0.0012333333333333332,48986765.76969697
TDF_FTC_EVG_c,INSTI,0.053733333333333334,48986765.76969697
TDF_FTC_RPV,NNRTI,0.024266666666666666,48986765.76969697
TDF_FTC__ATV_r,PI,0.023166666666666665,48986765.76969697
TDF_FTC__DOR,NNRTI,0.0009666666666666667,48986765.76969697
TDF_FTC__DRV_c,PI,0.0049,48986765.76969697
TDF_FTC__DRV_r,PI,0.018866666666666667,48986765.76969697
TDF_FTC__DTG,INSTI,0.0565,48986765.76969697
TDF_FTC__EFV,NNRTI,0.0356,48986765.76969697
TDF_FTC__LPV_r,PI,0.018766666666666668,48986765.76969697
TDF_FTC__NVP,NNRTI,0.0358,48986765.76969697
TDF_FTC__RAL,INSTI,0.032733333333333337,48986765.76969697
TDF_FTC__RPV,NNRTI,0.0056,48986765.76969697
3TC_ABC__DRV_c,PI,0.007033333333333333,49783847.55454546
3TC_ABC__DRV_r,PI,0.0283,49783847.55454546
3TC__DRV_c,PI,0.007266666666666667,49783847.55454546
3TC__DRV_r,PI,0.029766666666666667,49783847.55454546
3TC__DTG,INSTI,0.07446666666666667,49783847.55454546
3TC__FTC__DRV_c,PI,0.0033,49783847.55454546
3TC__FTC__DRV_r,PI,0.008666666666666666,49783847.55454546
ABC_3TC_DTG,INSTI,0.0709,49783847.55454546
ABC_3TC__ATV_r,PI,0.0341,49783847.55454546
ABC_3TC__DRV_r,PI,0.0278,49783847.55454546
ABC_3TC__DTG,INSTI,0.07526666666666666,49783847.55454546
ABC_3TC__EFV,NNRTI,0.0375,49783847.55454546
ABC_3TC__LPV_r,PI,0.0217,49783847.55454546
ABC_3TC__NVP,NNRTI,0.0479,49783847.55454546
ABC_3TC__RAL,INSTI,0.0519,49783847.55454546
AZT_3TC_NVP,NNRTI,0.04583333333333333,49783847.55454546
AZT_3TC__ATV_r,PI,0.0316,49783847.55454546
AZT_3TC__LPV_r,PI,0.024133333333333333,49783847.55454546
AZT_3TC__NVP,NNRTI,0.0481,49783847.55454546
DRV_c,PI,0.009666666666666667,49783847.55454546
DTG_3TC,INSTI,3.3333333333333335e-05,49783847.55454546
TAF_FTC_BIC,INSTI,0.0,49783847.55454546
TAF_FTC_EVG_c,INSTI,0.0,49783847.55454546
TAF_FTC_RPV,NNRTI,0.0,49783847.55454546
TAF_FTC__DOR,NNRTI,0.0,49783847.55454546
TAF_FTC__DRV_c,PI,0.0003333333333333333,49783847.55454546
TAF_FTC__DRV_r,PI,0.0008,49783847.55454546
TAF_FTC__DTG,INSTI,0.0014,49783847.55454546
TAF_FTC__RAL,INSTI,0.00016666666666666666,49783847.55454546
TAF_FTC__RPV,NNRTI,3.3333333333333335e-05,49783847.55454546
TAF__DRV_c,PI,0.0012333333333333332,49783847.55454546
TDF_FTC_EVG_c,INSTI,0.053766666666666664,49783847.55454546
TDF_FTC_RPV,NNRTI,0.024333333333333332,49783847.55454546
TDF_FTC__ATV_r,PI,0.0231,49783847.55454546
TDF_FTC__DOR,NNRTI,0.0009666666666666667,49783847.55454546
TDF_FTC__DRV_c,PI,0.0049,49783847.55454546
TDF_FTC__DRV_r,PI,0.018766666666666668,49783847.55454546
TDF_FTC__DTG,INSTI,0.056666666666666664,49783847.55454546
TDF_FTC__EFV,NNRTI,0.03543333333333333,49783847.55454546
TDF_FTC__LPV_r,PI,0.018766666666666668,49783847.55454546
TDF_FTC__NVP,NNRTI,0.0356,49783847.55454546
TDF_FTC__RAL,INSTI,0.032966666666666665,49783847.55454546
TDF_FTC__RPV,NNRTI,0.005633333333333333,49783847.55454546
3TC_ABC__DRV_c,PI,0.007033333333333333,50580929.33939394
3TC_ABC__DRV_r,PI,0.0282,50580929.33939394
3TC__DRV_c,PI,0.007333333333333333,50580929.33939394
3TC__DRV_r,PI,0.0297,50580929.33939394
3TC__DTG,INSTI,0.07446666666666667,50580929.33939394
3TC__FTC__DRV_c,PI,0.0033,50580929.33939394
3TC__FTC__DRV_r,PI,0.0087,50580929.33939394
ABC_3TC_DTG,INSTI,0.071,50580929.33939394
ABC_3TC__ATV_r,PI,0.03406666666666667,50580929.33939394
ABC_3TC__DRV_r,PI,0.027633333333333333,50580929.33939394
ABC_3TC__DTG,INSTI,0.0754,50580929.33939394
ABC_3TC__EFV,NNRTI,0.037366666666666666,50580929.33939394
ABC_3TC__LPV_r,PI,0.021633333333333334,50580929.33939394
ABC_3TC__NVP,NNRTI,0.0477,50580929.33939394
ABC_3TC__RAL,INSTI,0.05243333333333333,50580929.33939394
AZT_3TC_NVP,NNRTI,0.04546666666666667,50580929.33939394
AZT_3TC__ATV_r,PI,0.0315,50580929.33939394
AZT_3TC__LPV_r,PI,0.024033333333333334,50580929.33939394
AZT_3TC__NVP,NNRTI,0.04803333333333333,50580929.33939394
DRV_c,PI,0.009633333333333334,50580929.33939394
DTG_3TC,INSTI,3.3333333333333335e-05,50580929.33939394
TAF_FTC_BIC,INSTI,0.0,50580929.33939394
TAF_FTC_EVG_c,INSTI,0.0,50580929.33939394
TAF_FTC_RPV,NNRTI,0.0,50580929.33939394
TAF_FTC__DOR,NNRTI,0.0,50580929.33939394
TAF_FTC__DRV_c,PI,0.0003333333333333333,50580929.33939394
TAF_FTC__DRV_r,PI,0.0008333333333333334,50580929.33939394
TAF_FTC__DTG,INSTI,0.0015333333333333334,50580929.33939394
TAF_FTC__RAL,INSTI,0.00023333333333333333,50580929.33939394
TAF_FTC__RPV,NNRTI,3.3333333333333335e-05,50580929.33939394
TAF__DRV_c,PI,0.0012333333333333332,50580929.33939394
TDF_FTC_EVG_c,INSTI,0.0538,50580929.33939394
TDF_FTC_RPV,NNRTI,0.0244,50580929.33939394
TDF_FTC__ATV_r,PI,0.023,50580929.33939394
TDF_FTC__DOR,NNRTI,0.0010666666666666667,50580929.33939394
TDF_FTC__DRV_c,PI,0.0049,50580929.33939394
TDF_FTC__DRV_r,PI,0.018733333333333334,50580929.33939394
TDF_FTC__DTG,INSTI,0.05673333333333333,50580929.33939394
TDF_FTC__EFV,NNRTI,0.03526666666666667,50580929.33939394
TDF_FTC__LPV_r,PI,0.0187,50580929.33939394
TDF_FTC__NVP,NNRTI,0.035366666666666664,50580929.33939394
TDF_FTC__RAL,INSTI,0.0335,50580929.33939394
TDF_FTC__RPV,NNRTI,0.0057666666666666665,50580929.33939394
3TC_ABC__DRV_c,PI,0.007033333333333333,51378011.124242425
3TC_ABC__DRV_r,PI,0.028066666666666667,51378011.124242425
3TC__DRV_c,PI,0.007333333333333333,51378011.124242425
3TC__DRV_r,PI,0.029566666666666668,51378011.124242425
3TC__DTG,INSTI,0.0747,51378011.124242425
3TC__FTC__DRV_c,PI,0.0033333333333333335,51378011.124242425
3TC__FTC__DRV_r,PI,0.008833333333333334,51378011.124242425
ABC_3TC_DTG,INSTI,0.07096666666666666,51378011.124242425
ABC_3TC__ATV_r,PI,0.034,51378011.124242425
ABC_3TC__DRV_r,PI,0.0276,51378011.124242425
ABC_3TC__DTG,INSTI,0.07556666666666667,51378011.124242425
ABC_3TC__EFV,NNRTI,0.037233333333333334,51378011.124242425
ABC_3TC__LPV_r,PI,0.021566666666666668,51378011.124242425
ABC_3TC__NVP,NNRTI,0.0473,51378011.124242425
ABC_3TC__RAL,INSTI,0.0529,51378011.124242425
AZT_3TC_NVP,NNRTI,0.0454,51378011.124242425
AZT_3TC__ATV_r,PI,0.031433333333333334,51378011.124242425
AZT_3TC__LPV_r,PI,0.024033333333333334,51378011.124242425
AZT_3TC__NVP,NNRTI,0.0477,51378011.124242425
DRV_c,PI,0.009633333333333334,51378011.124242425
DTG_3TC,INSTI,3.3333333333333335e-05,51378011.124242425
TAF_FTC_BIC,INSTI,0.0,51378011.124242425
TAF_FTC_EVG_c,INSTI,0.0,51378011.124242425
TAF_FTC_RPV,NNRTI,0.0,51378011.124242425
TAF_FTC__DOR,NNRTI,0.0,51378011.124242425
TAF_FTC__DRV_c,PI,0.00036666666666666667,51378011.124242425
TAF_FTC__DRV_r,PI,0.0009,51378011.124242425
TAF_FTC__DTG,INSTI,0.0016,51378011.124242425
TAF_FTC__RAL,INSTI,0.00023333333333333333,51378011.124242425
TAF_FTC__RPV,NNRTI,3.3333333333333335e-05,51378011.124242425
TAF__DRV_c,PI,0.0013,51378011.124242425
TDF_FTC_EVG_c,INSTI,0.054066666666666666,51378011.124242425
TDF_FTC_RPV,NNRTI,0.024433333333333335,51378011.124242425
TDF_FTC__ATV_r,PI,0.022866666666666667,51378011.124242425
TDF_FTC__DOR,NNRTI,0.0012333333333333332,51378011.124242425
TDF_FTC__DRV_c,PI,0.0049,51378011.124242425
TDF_FTC__DRV_r,PI,0.0187,51378011.124242425
TDF_FTC__DTG,INSTI,0.056633333333333334,51378011.124242425
TDF_FTC__EFV,NNRTI,0.03503333333333333,51378011.124242425
TDF_FTC__LPV_r,PI,0.0186,51378011.124242425
TDF_FTC__NVP,NNRTI,0.035166666666666666,51378011.124242425
TDF_FTC__RAL,INSTI,0.03386666666666667,51378011.124242425
TDF_FTC__RPV,NNRTI,0.005933333333333333,51378011.124242425
3TC_ABC__DRV_c,PI,0.007033333333333333,52175092.909090914
3TC_ABC__DRV_r,PI,0.028,52175092.909090914
3TC__DRV_c,PI,0.007333333333333333,52175092.909090914
3TC__DRV_r,PI,0.0295,52175092.909090914
3TC__DTG,INSTI,0.0752,52175092.909090914
3TC__FTC__DRV_c,PI,0.0033666666666666667,52175092.909090914
3TC__FTC__DRV_r,PI,0.009,52175092.909090914
ABC_3TC_DTG,INSTI,0.07113333333333334,52175092.909090914
ABC_3TC__ATV_r,PI,0.0339,52175092.909090914
ABC_3TC__DRV_r,PI,0.027533333333333333,52175092.909090914
ABC_3TC__DTG,INSTI,0.07546666666666667,52175092.909090914
ABC_3TC__EFV,NNRTI,0.037033333333333335,52175092.909090914
ABC_3TC__LPV_r,PI,0.0215,52175092.909090914
ABC_3TC__NVP,NNRTI,0.0471,52175092.909090914
ABC_3TC__RAL,INSTI,0.05316666666666667,52175092.909090914
AZT_3TC_NVP,NNRTI,0.0452,52175092.909090914
AZT_3TC__ATV_r,PI,0.031266666666666665,52175092.909090914
AZT_3TC__LPV_r,PI,0.024,52175092.909090914
AZT_3TC__NVP,NNRTI,0.0473,52175092.909090914
DRV_c,PI,0.009633333333333334,52175092.909090914
DTG_3TC,INSTI,6.666666666666667e-05,52175092.909090914
TAF_FTC_BIC,INSTI,0.0,52175092.909090914
TAF_FTC_EVG_c,INSTI,0.0,52175092.909090914
TAF_FTC_RPV,NNRTI,0.0,52175092.909090914
TAF_FTC__DOR,NNRTI,0.0,52175092.909090914
TAF_FTC__DRV_c,PI,0.0004,52175092.909090914
TAF_FTC__DRV_r,PI,0.001,52175092.909090914
TAF_FTC__DTG,INSTI,0.0017,52175092.909090914
TAF_FTC__RAL,INSTI,0.0003,52175092.909090914
TAF_FTC__RPV,NNRTI,6.666666666666667e-05,52175092.909090914
TAF__DRV_c,PI,0.0014,52175092.909090914
TDF_FTC_EVG_c,INSTI,0.05436666666666667,52175092.909090914
TDF_FTC_RPV,NNRTI,0.024466666666666668,52175092.909090914
TDF_FTC__ATV_r,PI,0.022833333333333334,52175092.909090914
TDF_FTC__DOR,NNRTI,0.0013666666666666666,52175092.909090914
TDF_FTC__DRV_c,PI,0.0049,52175092.909090914
TDF_FTC__DRV_r,PI,0.01863333333333333,52175092.909090914
TDF_FTC__DTG,INSTI,0.05656666666666667,52175092.909090914
TDF_FTC__EFV,NNRTI,0.03473333333333333,52175092.909090914
TDF_FTC__LPV_r,PI,0.018566666666666665,52175092.909090914
TDF_FTC__NVP,NNRTI,0.03493333333333333,52175092.909090914
TDF_FTC__RAL,INSTI,0.03406666666666667,52175092.909090914
TDF_FTC__RPV,NNRTI,0.006066666666666666,52175092.909090914
3TC_ABC__DRV_c,PI,0.007033333333333333,52972174.6939394
3TC_ABC__DRV_r,PI,0.027966666666666667,52972174.6939394
3TC__DRV_c,PI,0.007333333333333333,52972174.6939394
3TC__DRV_r,PI,0.0295,52972174.6939394
3TC__DTG,INSTI,0.07523333333333333,52972174.6939394
3TC__FTC__DRV_c,PI,0.0034333333333333334,52972174.6939394
3TC__FTC__DRV_r,PI,0.0091,52972174.6939394
ABC_3TC_DTG,INSTI,0.07123333333333333,52972174.6939394
ABC_3TC__ATV_r,PI,0.03383333333333333,52972174.6939394
ABC_3TC__DRV_r,PI,0.0275,52972174.6939394
ABC_3TC__DTG,INSTI,0.07576666666666666,52972174.6939394
ABC_3TC__EFV,NNRTI,0.03696666666666667,52972174.6939394
ABC_3TC__LPV_r,PI,0.0215,52972174.6939394
ABC_3TC__NVP,NNRTI,0.0469,52972174.6939394
ABC_3TC__RAL,INSTI,0.05343333333333333,52972174.6939394
AZT_3TC_NVP,NNRTI,0.044866666666666666,52972174.6939394
AZT_3TC__ATV_r,PI,0.031166666666666665,52972174.6939394
AZT_3TC__LPV_r,PI,0.023933333333333334,52972174.6939394
AZT_3TC__NVP,NNRTI,0.04703333333333334,52972174.6939394
DRV_c,PI,0.0096,52972174.6939394
DTG_3TC,INSTI,0.0001,52972174.6939394
TAF_FTC_BIC,INSTI,0.0,52972174.6939394
TAF_FTC_EVG_c,INSTI,0.0,52972174.6939394
TAF_FTC_RPV,NNRTI,0.0,52972174.6939394
TAF_FTC__DOR,NNRTI,0.0,52972174.6939394
TAF_FTC__DRV_c,PI,0.0004333333333333333,52972174.6939394
TAF_FTC__DRV_r,PI,0.0010333333333333334,52972174.6939394
TAF_FTC__DTG,INSTI,0.0019333333333333333,52972174.6939394
TAF_FTC__RAL,INSTI,0.00036666666666666667,52972174.6939394
TAF_FTC__RPV,NNRTI,0.0001,52972174.6939394
TAF__DRV_c,PI,0.0014333333333333333,52972174.6939394
TDF_FTC_EVG_c,INSTI,0.05433333333333333,52972174.6939394
TDF_FTC_RPV,NNRTI,0.024533333333333334,52972174.6939394
TDF_FTC__ATV_r,PI,0.0227,52972174.6939394
TDF_FTC__DOR,NNRTI,0.0014666666666666667,52972174.6939394
TDF_FTC__DRV_c,PI,0.0049,52972174.6939394
TDF_FTC__DRV_r,PI,0.0186,52972174.6939394
TDF_FTC__DTG,INSTI,0.0566,52972174.6939394
TDF_FTC__EFV,NNRTI,0.0347,52972174.6939394
TDF_FTC__LPV_r,PI,0.018466666666666666,52972174.6939394
TDF_FTC__NVP,NNRTI,0.03476666666666667,52972174.6939394
TDF_FTC__RAL,INSTI,0.034133333333333335,52972174.6939394
TDF_FTC__RPV,NNRTI,0.006166666666666667,52972174.6939394
3TC_ABC__DRV_c,PI,0.007066666666666666,53769256.478787884
3TC_ABC__DRV_r,PI,0.027966666666666667,53769256.478787884
3TC__DRV_c,PI,0.007366666666666666,53769256.478787884
3TC__DRV_r,PI,0.029466666666666665,53769256.478787884
3TC__DTG,INSTI,0.07556666666666667,53769256.478787884
3TC__FTC__DRV_c,PI,0.0034,53769256.478787884
3TC__FTC__DRV_r,PI,0.0093,53769256.478787884
ABC_3TC_DTG,INSTI,0.0712,53769256.478787884
ABC_3TC__ATV_r,PI,0.0337,53769256.478787884
ABC_3TC__DRV_r,PI,0.0275,53769256.478787884
ABC_3TC__DTG,INSTI,0.07576666666666666,53769256.478787884
ABC_3TC__EFV,NNRTI,0.03693333333333333,53769256.478787884
ABC_3TC__LPV_r,PI,0.0215,53769256.478787884
ABC_3TC__NVP,NNRTI,0.0468,53769256.478787884
ABC_3TC__RAL,INSTI,0.05393333333333333,53769256.478787884
AZT_3TC_NVP,NNRTI,0.044533333333333334,53769256.478787884
AZT_3TC__ATV_r,PI,0.031,53769256.478787884
AZT_3TC__LPV_r,PI,0.023833333333333335,53769256.478787884
AZT_3TC__NVP,NNRTI,0.04666666666666667,53769256.478787884
DRV_c,PI,0.009633333333333334,53769256.478787884
DTG_3TC,INSTI,0.00013333333333333334,53769256.478787884
TAF_FTC_BIC,INSTI,0.0,53769256.478787884
TAF_FTC_EVG_c,INSTI,0.0,53769256.478787884
TAF_FTC_RPV,NNRTI,0.0,53769256.478787884
TAF_FTC__DOR,NNRTI,0.0,53769256.478787884
TAF_FTC__DRV_c,PI,0.00046666666666666666,53769256.478787884
TAF_FTC__DRV_r,PI,0.0010666666666666667,53769256.478787884
TAF_FTC__DTG,INSTI,0.0021,53769256.478787884
TAF_FTC__RAL,INSTI,0.00036666666666666667,53769256.478787884
TAF_FTC__RPV,NNRTI,0.0001,53769256.478787884
TAF__DRV_c,PI,0.0014666666666666667,53769256.478787884
TDF_FTC_EVG_c,INSTI,0.05433333333333333,53769256.478787884
TDF_FTC_RPV,NNRTI,0.024566666666666667,53769256.478787884
TDF_FTC__ATV_r,PI,0.0226,53769256.478787884
TDF_FTC__DOR,NNRTI,0.0015666666666666667,53769256.478787884
TDF_FTC__DRV_c,PI,0.0049,53769256.478787884
TDF_FTC__DRV_r,PI,0.018566666666666665,53769256.478787884
TDF_FTC__DTG,INSTI,0.0568,53769256.478787884
TDF_FTC__EFV,NNRTI,0.034466666666666666,53769256.478787884
TDF_FTC__LPV_r,PI,0.018333333333333333,53769256.478787884
TDF_FTC__NVP,NNRTI,0.03456666666666667,53769256.478787884
TDF_FTC__RAL,INSTI,0.0343,53769256.478787884
TDF_FTC__RPV,NNRTI,0.006266666666666667,53769256.478787884
3TC_ABC__DRV_c,PI,0.007066666666666666,54566338.263636366
3TC_ABC__DRV_r,PI,0.0278,54566338.263636366
3TC__DRV_c,PI,0.007366666666666666,54566338.263636366
3TC__DRV_r,PI,0.029266666666666667,54566338.263636366
3TC__DTG,INSTI,0.07546666666666667,54566338.263636366
3TC__FTC__DRV_c,PI,0.0035,54566338.263636366
3TC__FTC__DRV_r,PI,0.0094,54566338.263636366
ABC_3TC_DTG,INSTI,0.07106666666666667,54566338.263636366
ABC_3TC__ATV_r,PI,0.03353333333333333,54566338.263636366
ABC_3TC__DRV_r,PI,0.027466666666666667,54566338.263636366
ABC_3TC__DTG,INSTI,0.07596666666666667,54566338.263636366
ABC_3TC__EFV,NNRTI,0.0368,54566338.263636366
ABC_3TC__LPV_r,PI,0.021366666666666666,54566338.263636366
ABC_3TC__NVP,NNRTI,0.04663333333333333,54566338.263636366
ABC_3TC__RAL,INSTI,0.054566666666666666,54566338.263636366
AZT_3TC_NVP,NNRTI,0.0444,54566338.263636366
AZT_3TC__ATV_r,PI,0.0309,54566338.263636366
AZT_3TC__LPV_r,PI,0.0238,54566338.263636366
AZT_3TC__NVP,NNRTI,0.04646666666666667,54566338.263636366
DRV_c,PI,0.009633333333333334,54566338.263636366
DTG_3TC,INSTI,0.00013333333333333334,54566338.263636366
TAF_FTC_BIC,INSTI,0.0,54566338.263636366
TAF_FTC_EVG_c,INSTI,0.0,54566338.263636366
TAF_FTC_RPV,NNRTI,0.0,54566338.263636366
TAF_FTC__DOR,NNRTI,0.0,54566338.263636366
TAF_FTC__DRV_c,PI,0.0005,54566338.263636366
TAF_FTC__DRV_r,PI,0.0012,54566338.263636366
TAF_FTC__DTG,INSTI,0.0021,54566338.263636366
TAF_FTC__RAL,INSTI,0.00036666666666666667,54566338.263636366
TAF_FTC__RPV,NNRTI,0.0001,54566338.263636366
TAF__DRV_c,PI,0.0015333333333333334,54566338.263636366
TDF_FTC_EVG_c,INSTI,0.054233333333333335,54566338.263636366
TDF_FTC_RPV,NNRTI,0.0246,54566338.263636366
TDF_FTC__ATV_r,PI,0.022466666666666666,54566338.263636366
TDF_FTC__DOR,NNRTI,0.0016333333333333334,54566338.263636366
TDF_FTC__DRV_c,PI,0.0049,54566338.263636366
TDF_FTC__DRV_r,PI,0.018566666666666665,54566338.263636366
TDF_FTC__DTG,INSTI,0.057,54566338.263636366
TDF_FTC__EFV,NNRTI,0.03423333333333333,54566338.263636366
TDF_FTC__LPV_r,PI,0.018266666666666667,54566338.263636366
TDF_FTC__NVP,NNRTI,0.03436666666666666,54566338.263636366
TDF_FTC__RAL,INSTI,0.03476666666666667,54566338.263636366
TDF_FTC__RPV,NNRTI,0.006666666666666667,54566338.263636366
3TC_ABC__DRV_c,PI,0.007066666666666666,55363420.04848485
3TC_ABC__DRV_r,PI,0.027766666666666665,55363420.04848485
3TC__DRV_c,PI,0.007366666666666666,55363420.04848485
3TC__DRV_r,PI,0.0292,55363420.04848485
3TC__DTG,INSTI,0.0755,55363420.04848485
3TC__FTC__DRV_c,PI,0.0036,55363420.04848485
3TC__FTC__DRV_r,PI,0.009433333333333334,55363420.04848485
ABC_3TC_DTG,INSTI,0.07106666666666667,55363420.04848485
ABC_3TC__ATV_r,PI,0.0334,55363420.04848485
ABC_3TC__DRV_r,PI,0.0275,55363420.04848485
ABC_3TC__DTG,INSTI,0.07586666666666667,55363420.04848485
ABC_3TC__EFV,NNRTI,0.03666666666666667,55363420.04848485
ABC_3TC__LPV_r,PI,0.021366666666666666,55363420.04848485
ABC_3TC__NVP,NNRTI,0.046533333333333336,55363420.04848485
ABC_3TC__RAL,INSTI,0.05506666666666667,55363420.04848485
AZT_3TC_NVP,NNRTI,0.04423333333333333,55363420.04848485
AZT_3TC__ATV_r,PI,0.030833333333333334,55363420.04848485
AZT_3TC__LPV_r,PI,0.023766666666666665,55363420.04848485
AZT_3TC__NVP,NNRTI,0.046233333333333335,55363420.04848485
DRV_c,PI,0.009666666666666667,55363420.04848485
DTG_3TC,INSTI,0.00013333333333333334,55363420.04848485
TAF_FTC_BIC,INSTI,0.0,55363420.04848485
TAF_FTC_EVG_c,INSTI,0.0,55363420.04848485
TAF_FTC_RPV,NNRTI,0.0,55363420.04848485
TAF_FTC__DOR,NNRTI,3.3333333333333335e-05,55363420.04848485
TAF_FTC__DRV_c,PI,0.0005,55363420.04848485
TAF_FTC__DRV_r,PI,0.0013333333333333333,55363420.04848485
TAF_FTC__DTG,INSTI,0.002266666666666667,55363420.04848485
TAF_FTC__RAL,INSTI,0.0004333333333333333,55363420.04848485
TAF_FTC__RPV,NNRTI,0.0001,55363420.04848485
TAF__DRV_c,PI,0.0015333333333333334,55363420.04848485
TDF_FTC_EVG_c,INSTI,0.054266666666666664,55363420.04848485
TDF_FTC_RPV,NNRTI,0.0246,55363420.04848485
TDF_FTC__ATV_r,PI,0.022366666666666667,55363420.04848485
TDF_FTC__DOR,NNRTI,0.0017333333333333333,55363420.04848485
TDF_FTC__DRV_c,PI,0.0049,55363420.04848485
TDF_FTC__DRV_r,PI,0.018533333333333332,55363420.04848485
TDF_FTC__DTG,INSTI,0.05683333333333333,55363420.04848485
TDF_FTC__EFV,NNRTI,0.03406666666666667,55363420.04848485
TDF_FTC__LPV_r,PI,0.018266666666666667,55363420.04848485
TDF_FTC__NVP,NNRTI,0.0343,55363420.04848485
TDF_FTC__RAL,INSTI,0.0349,55363420.04848485
TDF_FTC__RPV,NNRTI,0.006866666666666667,55363420.04848485
3TC_ABC__DRV_c,PI,0.007066666666666666,56160501.83333334
3TC_ABC__DRV_r,PI,0.027633333333333333,56160501.83333334
3TC__DRV_c,PI,0.0074,56160501.83333334
3TC__DRV_r,PI,0.029266666666666667,56160501.83333334
3TC__DTG,INSTI,0.0757,56160501.83333334
3TC__FTC__DRV_c,PI,0.0036333333333333335,56160501.83333334
3TC__FTC__DRV_r,PI,0.009566666666666666,56160501.83333334
ABC_3TC_DTG,INSTI,0.0713,56160501.83333334
ABC_3TC__ATV_r,PI,0.03333333333333333,56160501.83333334
ABC_3TC__DRV_r,PI,0.027366666666666668,56160501.83333334
ABC_3TC__DTG,INSTI,0.0759,56160501.83333334
ABC_3TC__EFV,NNRTI,0.03643333333333333,56160501.83333334
ABC_3TC__LPV_r,PI,0.021366666666666666,56160501.83333334
ABC_3TC__NVP,NNRTI,0.0462,56160501.83333334
ABC_3TC__RAL,INSTI,0.05533333333333333,56160501.83333334
AZT_3TC_NVP,NNRTI,0.04393333333333333,56160501.83333334
AZT_3TC__ATV_r,PI,0.0308,56160501.83333334
AZT_3TC__LPV_r,PI,0.023766666666666665,56160501.83333334
AZT_3TC__NVP,NNRTI,0.046066666666666665,56160501.83333334
DRV_c,PI,0.009666666666666667,56160501.83333334
DTG_3TC,INSTI,0.00013333333333333334,56160501.83333334
TAF_FTC_BIC,INSTI,0.0,56160501.83333334
TAF_FTC_EVG_c,INSTI,0.0,56160501.83333334
TAF_FTC_RPV,NNRTI,0.0,56160501.83333334
